mId.x,mShortName.x,mId.y,mShortName.y,year
3616,Waltensburg/Vuorz,3616,Waltensburg/Vuorz,2017
3618,Lumnezia,3618,Lumnezia,2017
3619,Ilanz/Glion,3619,Ilanz/Glion,2017
3672,Safiental,3672,Safiental,2017
3981,Breil/Brigels,3981,Breil/Brigels,2017
3982,Disentis/Mustér,3982,Disentis/Mustér,2017
3983,Medel (Lucmagn),3983,Medel (Lucmagn),2017
3985,Sumvitg,3985,Sumvitg,2017
3986,Tujetsch,3986,Tujetsch,2017
3987,Trun,3987,Trun,2017
3988,Obersaxen Mundaun,3988,Obersaxen Mundaun,2017
3503,Mutten,3503,Mutten,2017
3633,Fürstenau,3633,Fürstenau,2017
3637,Rothenbrunnen,3637,Rothenbrunnen,2017
3638,Scharans,3638,Scharans,2017
3640,Sils im Domleschg,3640,Sils im Domleschg,2017
3661,Cazis,3661,Cazis,2017
3662,Flerden,3662,Flerden,2017
3663,Masein,3663,Masein,2017
3668,Thusis,3668,Thusis,2017
3669,Tschappina,3669,Tschappina,2017
3670,Urmein,3670,Urmein,2017
3673,Domleschg,3673,Domleschg,2017
3681,Avers,3681,Avers,2017
3691,Hinterrhein,3691,Hinterrhein,2017
3693,Nufenen,3693,Nufenen,2017
3694,Splügen,3694,Splügen,2017
3695,Sufers,3695,Sufers,2017
3701,Andeer,3701,Andeer,2017
3703,Casti-Wergenstein,3703,Casti-Wergenstein,2017
3705,Donat,3705,Donat,2017
3707,Lohn (GR),3707,Lohn (GR),2017
3708,Mathon,3708,Mathon,2017
3711,Rongellen,3711,Rongellen,2017
3712,Zillis-Reischen,3712,Zillis-Reischen,2017
3713,Ferrera,3713,Ferrera,2017
5662,Brenles,5675,Lucens,2017
5666,Chesalles-sur-Moudon,5675,Lucens,2017
5668,Cremin,5675,Lucens,2017
5672,Forel-sur-Lucens,5675,Lucens,2017
5675,Lucens,5675,Lucens,2017
5686,Sarzens,5675,Lucens,2017
5749,Chavornay,5749,Chavornay,2017
5751,Corcelles-sur-Chavornay,5749,Chavornay,2017
5915,Essert-Pittet,5749,Chavornay,2017
6055,Blitzingen,6077,Goms,2017
6064,Niederwald,6077,Goms,2017
6073,Grafschaft,6077,Goms,2017
6074,Münster-Geschinen,6077,Goms,2017
6075,Reckingen-Gluringen,6077,Goms,2017
6391,Kom. Reck.-Glu./Grafsch.,6077,Goms,2017
6081,Les Agettes,6266,Sion,2017
6266,Sion,6266,Sion,2017
6234,Chermignon,6253,Crans-Montana,2017
6242,Mollens (VS),6253,Crans-Montana,2017
6243,Montana,6253,Crans-Montana,2017
6244,Randogne,6253,Crans-Montana,2017
5002,Bellinzona,5002,Bellinzona,2018
5004,Camorino,5002,Bellinzona,2018
5005,Giubiasco,5002,Bellinzona,2018
5006,Gnosca,5002,Bellinzona,2018
5007,Gorduno,5002,Bellinzona,2018
5008,Gudo,5002,Bellinzona,2018
5012,Moleno,5002,Bellinzona,2018
5013,Monte Carasso,5002,Bellinzona,2018
5014,Pianezzo,5002,Bellinzona,2018
5015,Preonzo,5002,Bellinzona,2018
5018,Sant'Antonio,5002,Bellinzona,2018
5019,Sementina,5002,Bellinzona,2018
5282,Claro,5002,Bellinzona,2018
5283,Cresciano,5287,Riviera,2018
5284,Iragna,5287,Riviera,2018
5285,Lodrino,5287,Riviera,2018
5286,Osogna,5287,Riviera,2018
132,Hirzel,295,Horgen,2018
133,Horgen,295,Horgen,2018
217,Elgg,294,Elgg,2018
222,Hofstetten (ZH),294,Elgg,2018
608,Grosshöchstetten,608,Grosshöchstetten,2018
624,Schlosswil,608,Grosshöchstetten,2018
865,Gelterfingen,872,Kirchdorf (BE),2018
872,Kirchdorf (BE),872,Kirchdorf (BE),2018
875,Mühledorf (BE),872,Kirchdorf (BE),2018
878,Noflen,872,Kirchdorf (BE),2018
3503,Mutten,3668,Thusis,2018
3668,Thusis,3668,Thusis,2018
3521,Bergün/Bravuogn,3544,Bergün Filisur,2018
3522,Filisur,3544,Bergün Filisur,2018
3611,Andiast,3981,Breil/Brigels,2018
3616,Waltensburg/Vuorz,3981,Breil/Brigels,2018
3981,Breil/Brigels,3981,Breil/Brigels,2018
4104,Lupfig,4104,Lupfig,2018
4113,Scherz,4104,Lupfig,2018
6402,Bevaix,6417,La Grande-Béroche,2018
6409,Fresens,6417,La Grande-Béroche,2018
6410,Gorgier,6417,La Grande-Béroche,2018
6411,Montalchez,6417,La Grande-Béroche,2018
6414,Saint-Aubin-Sauges,6417,La Grande-Béroche,2018
6415,Vaumarcus,6417,La Grande-Béroche,2018
6404,Boudry,6404,Boudry,2018
6407,Corcelles-Cormondrèche,6407,Corcelles-Cormondrèche,2018
6408,Cortaillod,6408,Cortaillod,2018
6412,Peseux,6412,Peseux,2018
6413,Rochefort,6413,Rochefort,2018
6416,Milvignes,6416,Milvignes,2018
6421,La Chaux-de-Fonds,6421,La Chaux-de-Fonds,2018
6422,Les Planchettes,6422,Les Planchettes,2018
6423,La Sagne,6423,La Sagne,2018
6431,Les Brenets,6431,Les Brenets,2018
6432,La Brévine,6432,La Brévine,2018
6433,Brot-Plamboz,6433,Brot-Plamboz,2018
6434,Le Cerneux-Péquignot,6434,Le Cerneux-Péquignot,2018
6435,La Chaux-du-Milieu,6435,La Chaux-du-Milieu,2018
6436,Le Locle,6436,Le Locle,2018
6437,Les Ponts-de-Martel,6437,Les Ponts-de-Martel,2018
6451,Cornaux,6451,Cornaux,2018
6452,Cressier (NE),6452,Cressier (NE),2018
6453,Enges,6453,Enges,2018
6454,Hauterive (NE),6454,Hauterive (NE),2018
6455,Le Landeron,6455,Le Landeron,2018
6456,Lignières,6456,Lignières,2018
6458,Neuchâtel,6458,Neuchâtel,2018
6459,Saint-Blaise,6459,Saint-Blaise,2018
6461,La Tène,6461,La Tène,2018
6485,Valangin,6485,Valangin,2018
6487,Val-de-Ruz,6487,Val-de-Ruz,2018
6504,La Côte-aux-Fées,6504,La Côte-aux-Fées,2018
6511,Les Verrières,6511,Les Verrières,2018
6512,Val-de-Travers,6512,Val-de-Travers,2018
6705,Corban,6730,Val Terbi,2018
6730,Val Terbi,6730,Val Terbi,2018
6803,Rocourt,6809,Haute-Ajoie,2018
6809,Haute-Ajoie,6809,Haute-Ajoie,2018
