mId.x,mShortName.x,mId.y,mShortName.y,year
5513,Bioley-Orjulaz,5513,Bioley-Orjulaz,2006
5514,Bottens,5514,Bottens,2006
5515,Bretigny-sur-Morrens,5515,Bretigny-sur-Morrens,2006
5516,Cugy (VD),5516,Cugy (VD),2006
5517,Dommartin,5517,Dommartin,2006
5518,Echallens,5518,Echallens,2006
5519,Eclagnens,5519,Eclagnens,2006
5520,Essertines-sur-Yverdon,5520,Essertines-sur-Yverdon,2006
5521,Etagnières,5521,Etagnières,2006
5522,Fey,5522,Fey,2006
5523,Froideville,5523,Froideville,2006
5524,Goumoens-la-Ville,5524,Goumoens-la-Ville,2006
5525,Goumoens-le-Jux,5525,Goumoens-le-Jux,2006
5526,Malapalud,5526,Malapalud,2006
5527,Morrens (VD),5527,Morrens (VD),2006
5528,Naz,5528,Naz,2006
5529,Oulens-sous-Echallens,5529,Oulens-sous-Echallens,2006
5530,Pailly,5530,Pailly,2006
5531,Penthéréaz,5531,Penthéréaz,2006
5532,Poliez-le-Grand,5532,Poliez-le-Grand,2006
5533,Poliez-Pittet,5533,Poliez-Pittet,2006
5534,Rueyres,5534,Rueyres,2006
5535,Saint-Barthélemy (VD),5535,Saint-Barthélemy (VD),2006
5536,Sugnens,5536,Sugnens,2006
5537,Villars-le-Terroir,5537,Villars-le-Terroir,2006
5538,Villars-Tiercelin,5538,Villars-Tiercelin,2006
5539,Vuarrens,5539,Vuarrens,2006
5551,Bonvillars,5551,Bonvillars,2006
5552,Bullet,5552,Bullet,2006
5553,Champagne,5553,Champagne,2006
5554,Concise,5554,Concise,2006
5555,Corcelles-près-Concise,5555,Corcelles-près-Concise,2006
5556,Fiez,5556,Fiez,2006
5557,Fontaines-sur-Grandson,5557,Fontaines-sur-Grandson,2006
5558,Fontanezier,5558,Fontanezier,2006
5559,Giez,5559,Giez,2006
5560,Grandevent,5560,Grandevent,2006
5561,Grandson,5561,Grandson,2006
5562,Mauborget,5562,Mauborget,2006
5563,Mutrux,5563,Mutrux,2006
5564,Novalles,5564,Novalles,2006
5565,Onnens (VD),5565,Onnens (VD),2006
5566,Provence,5566,Provence,2006
5567,Romairon,5567,Romairon,2006
5568,Sainte-Croix,5568,Sainte-Croix,2006
5569,Vaugondry,5569,Vaugondry,2006
5570,Villars-Burquin,5570,Villars-Burquin,2006
5581,Belmont-sur-Lausanne,5581,Belmont-sur-Lausanne,2006
5582,Cheseaux-sur-Lausanne,5582,Cheseaux-sur-Lausanne,2006
5583,Crissier,5583,Crissier,2006
5584,Epalinges,5584,Epalinges,2006
5585,Jouxtens-Mézery,5585,Jouxtens-Mézery,2006
5586,Lausanne,5586,Lausanne,2006
5587,Le Mont-sur-Lausanne,5587,Le Mont-sur-Lausanne,2006
5588,Paudex,5588,Paudex,2006
5589,Prilly,5589,Prilly,2006
5590,Pully,5590,Pully,2006
5591,Renens (VD),5591,Renens (VD),2006
5592,Romanel-sur-Lausanne,5592,Romanel-sur-Lausanne,2006
5601,Chexbres,5601,Chexbres,2006
5602,Cully,5602,Cully,2006
5603,Epesses,5603,Epesses,2006
5604,Forel (Lavaux),5604,Forel (Lavaux),2006
5605,Grandvaux,5605,Grandvaux,2006
5606,Lutry,5606,Lutry,2006
5607,Puidoux,5607,Puidoux,2006
5608,Riex,5608,Riex,2006
5609,Rivaz,5609,Rivaz,2006
5610,Saint-Saphorin (Lavaux),5610,Saint-Saphorin (Lavaux),2006
5611,Savigny,5611,Savigny,2006
5612,Villette (Lavaux),5612,Villette (Lavaux),2006
5621,Aclens,5621,Aclens,2006
5622,Bremblens,5622,Bremblens,2006
5623,Buchillon,5623,Buchillon,2006
5624,Bussigny-près-Lausanne,5624,Bussigny-près-Lausanne,2006
5625,Bussy-Chardonney,5625,Bussy-Chardonney,2006
5627,Chavannes-près-Renens,5627,Chavannes-près-Renens,2006
5628,Chigny,5628,Chigny,2006
5629,Clarmont,5629,Clarmont,2006
5630,Colombier (VD),5630,Colombier (VD),2006
5631,Denens,5631,Denens,2006
5632,Denges,5632,Denges,2006
5633,Echandens,5633,Echandens,2006
5634,Echichens,5634,Echichens,2006
5635,Ecublens (VD),5635,Ecublens (VD),2006
5636,Etoy,5636,Etoy,2006
5637,Lavigny,5637,Lavigny,2006
5638,Lonay,5638,Lonay,2006
5639,Lully (VD),5639,Lully (VD),2006
5640,Lussy-sur-Morges,5640,Lussy-sur-Morges,2006
5641,Monnaz,5641,Monnaz,2006
5642,Morges,5642,Morges,2006
5643,Préverenges,5643,Préverenges,2006
5644,Reverolle,5644,Reverolle,2006
5645,Romanel-sur-Morges,5645,Romanel-sur-Morges,2006
5646,Saint-Prex,5646,Saint-Prex,2006
5647,Saint-Saphorin-s-Morges,5647,Saint-Saphorin-s-Morges,2006
5648,Saint-Sulpice (VD),5648,Saint-Sulpice (VD),2006
5649,Tolochenaz,5649,Tolochenaz,2006
5650,Vaux-sur-Morges,5650,Vaux-sur-Morges,2006
5651,Villars-Sainte-Croix,5651,Villars-Sainte-Croix,2006
5652,Villars-sous-Yens,5652,Villars-sous-Yens,2006
5653,Vufflens-le-Château,5653,Vufflens-le-Château,2006
5654,Vullierens,5654,Vullierens,2006
5655,Yens,5655,Yens,2006
5661,Boulens,5661,Boulens,2006
5662,Brenles,5662,Brenles,2006
5663,Bussy-sur-Moudon,5663,Bussy-sur-Moudon,2006
5664,Chapelle-sur-Moudon,5664,Chapelle-sur-Moudon,2006
5665,Chavannes-sur-Moudon,5665,Chavannes-sur-Moudon,2006
5666,Chesalles-sur-Moudon,5666,Chesalles-sur-Moudon,2006
5667,Correvon,5667,Correvon,2006
5668,Cremin,5668,Cremin,2006
5669,Curtilles,5669,Curtilles,2006
5670,Denezy,5670,Denezy,2006
5671,Dompierre (VD),5671,Dompierre (VD),2006
5672,Forel-sur-Lucens,5672,Forel-sur-Lucens,2006
5673,Hermenches,5673,Hermenches,2006
5674,Lovatens,5674,Lovatens,2006
5675,Lucens,5675,Lucens,2006
5676,Martherenges,5676,Martherenges,2006
5677,Montaubion-Chardonney,5677,Montaubion-Chardonney,2006
5678,Moudon,5678,Moudon,2006
5679,Neyruz-sur-Moudon,5679,Neyruz-sur-Moudon,2006
5680,Ogens,5680,Ogens,2006
5681,Oulens-sur-Lucens,5681,Oulens-sur-Lucens,2006
5682,Peyres-Possens,5682,Peyres-Possens,2006
5683,Prévonloup,5683,Prévonloup,2006
5684,Rossenges,5684,Rossenges,2006
5685,Saint-Cierges,5685,Saint-Cierges,2006
5686,Sarzens,5686,Sarzens,2006
5687,Sottens,5687,Sottens,2006
5688,Syens,5688,Syens,2006
5689,Thierrens,5689,Thierrens,2006
5690,Villars-le-Comte,5690,Villars-le-Comte,2006
5691,Villars-Mendraz,5691,Villars-Mendraz,2006
5692,Vucherens,5692,Vucherens,2006
5701,Arnex-sur-Nyon,5701,Arnex-sur-Nyon,2006
5702,Arzier,5702,Arzier,2006
5703,Bassins,5703,Bassins,2006
5704,Begnins,5704,Begnins,2006
5705,Bogis-Bossey,5705,Bogis-Bossey,2006
5706,Borex,5706,Borex,2006
5707,Chavannes-de-Bogis,5707,Chavannes-de-Bogis,2006
5708,Chavannes-des-Bois,5708,Chavannes-des-Bois,2006
5709,Chéserex,5709,Chéserex,2006
5710,Coinsins,5710,Coinsins,2006
5711,Commugny,5711,Commugny,2006
5712,Coppet,5712,Coppet,2006
5713,Crans-près-Céligny,5713,Crans-près-Céligny,2006
5714,Crassier,5714,Crassier,2006
5715,Duillier,5715,Duillier,2006
5716,Eysins,5716,Eysins,2006
5717,Founex,5717,Founex,2006
5718,Genolier,5718,Genolier,2006
5719,Gingins,5719,Gingins,2006
5720,Givrins,5720,Givrins,2006
5721,Gland,5721,Gland,2006
5722,Grens,5722,Grens,2006
5723,Mies,5723,Mies,2006
5724,Nyon,5724,Nyon,2006
5725,Prangins,5725,Prangins,2006
5726,La Rippe,5726,La Rippe,2006
5727,Saint-Cergue,5727,Saint-Cergue,2006
5728,Signy-Avenex,5728,Signy-Avenex,2006
5729,Tannay,5729,Tannay,2006
5730,Trélex,5730,Trélex,2006
5731,Le Vaud,5731,Le Vaud,2006
5732,Vich,5732,Vich,2006
5741,L'Abergement,5741,L'Abergement,2006
5742,Agiez,5742,Agiez,2006
5743,Arnex-sur-Orbe,5743,Arnex-sur-Orbe,2006
5744,Ballaigues,5744,Ballaigues,2006
5745,Baulmes,5745,Baulmes,2006
5746,Bavois,5746,Bavois,2006
5747,Bofflens,5747,Bofflens,2006
5748,Bretonnières,5748,Bretonnières,2006
5749,Chavornay,5749,Chavornay,2006
5750,Les Clées,5750,Les Clées,2006
5751,Corcelles-sur-Chavornay,5751,Corcelles-sur-Chavornay,2006
5752,Croy,5752,Croy,2006
5754,Juriens,5754,Juriens,2006
5755,Lignerolle,5755,Lignerolle,2006
5756,Montcherand,5756,Montcherand,2006
5757,Orbe,5757,Orbe,2006
5758,La Praz,5758,La Praz,2006
5759,Premier,5759,Premier,2006
5760,Rances,5760,Rances,2006
5761,Romainmôtier-Envy,5761,Romainmôtier-Envy,2006
5762,Sergey,5762,Sergey,2006
5763,Valeyres-sous-Rances,5763,Valeyres-sous-Rances,2006
5764,Vallorbe,5764,Vallorbe,2006
5765,Vaulion,5765,Vaulion,2006
5766,Vuiteboeuf,5766,Vuiteboeuf,2006
5781,Bussigny-sur-Oron,5781,Bussigny-sur-Oron,2006
5782,Carrouge (VD),5782,Carrouge (VD),2006
5783,Châtillens,5783,Châtillens,2006
5784,Chesalles-sur-Oron,5784,Chesalles-sur-Oron,2006
5785,Corcelles-le-Jorat,5785,Corcelles-le-Jorat,2006
5786,Les Cullayes,5786,Les Cullayes,2006
5787,Ecoteaux,5787,Ecoteaux,2006
5788,Essertes,5788,Essertes,2006
5789,Ferlens (VD),5789,Ferlens (VD),2006
5790,Maracon,5790,Maracon,2006
5791,Mézières (VD),5791,Mézières (VD),2006
5792,Montpreveyres,5792,Montpreveyres,2006
5793,Oron-la-Ville,5793,Oron-la-Ville,2006
5794,Oron-le-Châtel,5794,Oron-le-Châtel,2006
5795,Palézieux,5795,Palézieux,2006
5796,Peney-le-Jorat,5796,Peney-le-Jorat,2006
5798,Ropraz,5798,Ropraz,2006
5799,Servion,5799,Servion,2006
5800,Les Tavernes,5800,Les Tavernes,2006
5801,Les Thioleyres,5801,Les Thioleyres,2006
5802,Vuibroye,5802,Vuibroye,2006
5803,Vulliens,5803,Vulliens,2006
5811,Cerniaz (VD),5811,Cerniaz (VD),2006
5812,Champtauroz,5812,Champtauroz,2006
5813,Chevroux,5813,Chevroux,2006
5814,Combremont-le-Grand,5814,Combremont-le-Grand,2006
5815,Combremont-le-Petit,5815,Combremont-le-Petit,2006
5816,Corcelles-près-Payerne,5816,Corcelles-près-Payerne,2006
5817,Grandcour,5817,Grandcour,2006
5818,Granges-près-Marnand,5818,Granges-près-Marnand,2006
5819,Henniez,5819,Henniez,2006
5820,Marnand,5820,Marnand,2006
5821,Missy,5821,Missy,2006
5822,Payerne,5822,Payerne,2006
5824,Sassel,5824,Sassel,2006
5826,Seigneux,5826,Seigneux,2006
5827,Trey,5827,Trey,2006
5828,Treytorrens (Payerne),5828,Treytorrens (Payerne),2006
5829,Villars-Bramard,5829,Villars-Bramard,2006
5841,Château-d'Oex,5841,Château-d'Oex,2006
5842,Rossinière,5842,Rossinière,2006
5843,Rougemont,5843,Rougemont,2006
5851,Allaman,5851,Allaman,2006
5852,Bursinel,5852,Bursinel,2006
5853,Bursins,5853,Bursins,2006
5854,Burtigny,5854,Burtigny,2006
5855,Dully,5855,Dully,2006
5856,Essertines-sur-Rolle,5856,Essertines-sur-Rolle,2006
5857,Gilly,5857,Gilly,2006
5858,Luins,5858,Luins,2006
5859,Mont-sur-Rolle,5859,Mont-sur-Rolle,2006
5860,Perroy,5860,Perroy,2006
5861,Rolle,5861,Rolle,2006
5862,Tartegnin,5862,Tartegnin,2006
5863,Vinzel,5863,Vinzel,2006
5871,L'Abbaye,5871,L'Abbaye,2006
5872,Le Chenit,5872,Le Chenit,2006
5873,Le Lieu,5873,Le Lieu,2006
5881,Blonay,5881,Blonay,2006
5882,Chardonne,5882,Chardonne,2006
5883,Corseaux,5883,Corseaux,2006
5884,Corsier-sur-Vevey,5884,Corsier-sur-Vevey,2006
5885,Jongny,5885,Jongny,2006
5886,Montreux,5886,Montreux,2006
5888,Saint-Légier-La Chiésaz,5888,Saint-Légier-La Chiésaz,2006
5889,La Tour-de-Peilz,5889,La Tour-de-Peilz,2006
5890,Vevey,5890,Vevey,2006
5891,Veytaux,5891,Veytaux,2006
5902,Belmont-sur-Yverdon,5902,Belmont-sur-Yverdon,2006
5903,Bioley-Magnoux,5903,Bioley-Magnoux,2006
5904,Chamblon,5904,Chamblon,2006
5905,Champvent,5905,Champvent,2006
5906,Chanéaz,5906,Chanéaz,2006
5907,Chavannes-le-Chêne,5907,Chavannes-le-Chêne,2006
5908,Chêne-Pâquier,5908,Chêne-Pâquier,2006
5909,Cheseaux-Noréaz,5909,Cheseaux-Noréaz,2006
5910,Cronay,5910,Cronay,2006
5911,Cuarny,5911,Cuarny,2006
5912,Démoret,5912,Démoret,2006
5913,Donneloye,5913,Donneloye,2006
5914,Ependes (VD),5914,Ependes (VD),2006
5915,Essert-Pittet,5915,Essert-Pittet,2006
5916,Essert-sous-Champvent,5916,Essert-sous-Champvent,2006
5917,Gossens,5917,Gossens,2006
5918,Gressy,5918,Gressy,2006
5919,Mathod,5919,Mathod,2006
5920,Mézery-près-Donneloye,5920,Mézery-près-Donneloye,2006
5921,Molondin,5921,Molondin,2006
5922,Montagny-près-Yverdon,5922,Montagny-près-Yverdon,2006
5923,Oppens,5923,Oppens,2006
5924,Orges,5924,Orges,2006
5925,Orzens,5925,Orzens,2006
5926,Pomy,5926,Pomy,2006
5927,Prahins,5927,Prahins,2006
5928,Rovray,5928,Rovray,2006
5929,Suchy,5929,Suchy,2006
5930,Suscévaz,5930,Suscévaz,2006
5931,Treycovagnes,5931,Treycovagnes,2006
5932,Ursins,5932,Ursins,2006
5933,Valeyres-sous-Montagny,5933,Valeyres-sous-Montagny,2006
5934,Valeyres-sous-Ursins,5934,Valeyres-sous-Ursins,2006
5935,Villars-Epeney,5935,Villars-Epeney,2006
5936,Villars-sous-Champvent,5936,Villars-sous-Champvent,2006
5937,Vugelles-La Mothe,5937,Vugelles-La Mothe,2006
5938,Yverdon-les-Bains,5938,Yverdon-les-Bains,2006
5939,Yvonand,5939,Yvonand,2006
5031,Aquila,5049,Blenio,2006
5032,Campo (Blenio),5049,Blenio,2006
5036,Ghirone,5049,Blenio,2006
5043,Olivone,5049,Blenio,2006
5047,Torre,5049,Blenio,2006
5303,Bignasco,5310,Cevio,2006
5308,Cavergno,5310,Cevio,2006
5310,Cevio,5310,Cevio,2006
4323,Zurzach,4323,Bad Zurzach,2006
327,Gutenburg,332,Madiswil,2007
332,Madiswil,332,Madiswil,2007
749,Studen,749,Studen (BE),2007
926,Forst,948,Forst-Längenbühl,2007
933,Längenbühl,948,Forst-Längenbühl,2007
1032,Hohenrain,1032,Hohenrain,2007
1034,Lieli,1032,Hohenrain,2007
3335,Jona,3340,Rapperswil-Jona,2007
3336,Rapperswil (SG),3340,Rapperswil-Jona,2007
3892,St. Antönien Ascharina,3893,St. Antönien,2007
3893,St. Antönien,3893,St. Antönien,2007
6288,Saas Almagell,6288,Saas-Almagell,2007
6289,Saas Balen,6289,Saas-Balen,2007
6290,Saas Fee,6290,Saas-Fee,2007
6291,Saas Grund,6291,Saas-Grund,2007
979,Herzogenbuchsee,979,Herzogenbuchsee,2008
984,Oberönz,979,Herzogenbuchsee,2008
3702,Ausserferrera,3713,Ferrera,2008
3706,Innerferrera,3713,Ferrera,2008
3928,Pagig,3931,St. Peter-Pagig,2008
3930,St. Peter,3931,St. Peter-Pagig,2008
3944,Says,3945,Trimmis,2008
3945,Trimmis,3945,Trimmis,2008
5913,Donneloye,5913,Donneloye,2008
5917,Gossens,5913,Donneloye,2008
5920,Mézery-près-Donneloye,5913,Donneloye,2008
5104,Cugnasco,5138,Cugnasco-Gerra,2008
5107,Gerra (Verzasca),5138,Cugnasco-Gerra,2008
5147,Barbengo,5192,Lugano,2008
5168,Carabbia,5192,Lugano,2008
5192,Lugano,5192,Lugano,2008
5235,Villa Luganese,5192,Lugano,2008
5150,Bidogno,5226,Capriasca,2008
5177,Corticiasca,5226,Capriasca,2008
5191,Lugaggia,5226,Capriasca,2008
5226,Capriasca,5226,Capriasca,2008
5392,C'za Bid./Capri./Cortic.,5226,Capriasca,2008
5393,C'za Capriasca/Lugagg.,5226,Capriasca,2008
5394,C'za Corticiasca/Valc.,5394,C'za Capriasca/Valco.,2008
5151,Bioggio,5151,Bioggio,2008
5188,Iseo,5151,Bioggio,2008
5302,Avegno,5324,Avegno Gordevio,2008
5314,Gordevio,5324,Avegno Gordevio,2008
